'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayPositionId','PayPeriodRecord.PayPositionId','PayPositionId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayClassification','PayPeriodRecord.PayClassification','PayClassification'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayCostCenterId','PayPeriodRecord.PayCostCenterId','PayCostCenterId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayWTCalendarId','PayPeriodRecord.PayWTCalendarId','PayWTCalendarId'
'Pay Period Summary','PayPd_EmpeePayInfo','PayPeriodRecord','PayPayGroupId','PayPeriodRecord.PayPayGroupId','PayPayGroupId'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodBasicRate','FGetPeriodBasicRate(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodBasicRate'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodMVC','FGetPeriodMVC(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodMVC'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodNWC','FGetPeriodNWC(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodNWC'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodTotalWage','FGetPeriodTotalWage(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodTotalWage'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodOTAmount','FGetPeriodOTAmount(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodOTAmount'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodOTBackPay','FGetPeriodOTBackPay(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodOTBackPay'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodShiftAmount','FGetPeriodShiftAmount(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodShiftAmount'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodLveDeductAmt','FGetPeriodLveDeductAmt(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodLveDeductAmt'
